Instance,Terminal,Layer,X location,Y location,Voltage
_092_,VGND,li1,30.3600,54.4000,0.000002
_091_,VGND,li1,36.8000,43.5200,0.000004
_090_,VGND,li1,36.3400,27.2000,0.000004
_089_,VGND,li1,26.6800,21.7600,0.000002
_088_,VGND,li1,39.5600,70.7200,0.000008
_087_,VGND,li1,25.3000,76.1600,0.000003
_086_,VGND,li1,26.6800,59.8400,0.000002
_085_,VGND,li1,37.2600,48.9600,0.000010
_084_,VGND,li1,36.3400,38.0800,0.000002
_083_,VGND,li1,13.8000,32.6400,0.000011
_082_,VGND,li1,20.0100,38.0800,0.000001
_081_,VGND,li1,46.6900,76.1600,0.000005
_080_,VGND,li1,50.1400,76.1600,0.000005
_079_,VGND,li1,49.9100,81.6000,0.000002
_078_,VGND,li1,40.7100,87.0400,0.000000
_077_,VGND,li1,50.8300,65.2800,0.000014
_076_,VGND,li1,38.8700,76.1600,0.000004
_075_,VGND,li1,36.3400,81.6000,0.000002
_074_,VGND,li1,37.9500,87.0400,0.000000
_073_,VGND,li1,40.7100,81.6000,0.000002
_072_,VGND,li1,32.8900,70.7200,0.000007
_071_,VGND,li1,37.0300,65.2800,0.000012
_070_,VGND,li1,38.6400,59.8400,0.000002
_069_,VGND,li1,33.3500,65.2800,0.000010
_068_,VGND,li1,39.3300,59.8400,0.000002
_067_,VGND,li1,41.1700,59.8400,0.000002
_066_,VGND,li1,39.3300,54.4000,0.000003
_065_,VGND,li1,40.2500,54.4000,0.000003
_064_,VGND,li1,49.6800,48.9600,0.000010
_063_,VGND,li1,33.3500,59.8400,0.000002
_062_,VGND,li1,42.5500,48.9600,0.000010
_061_,VGND,li1,41.1700,38.0800,0.000002
_060_,VGND,li1,33.1200,43.5200,0.000003
_059_,VGND,li1,40.2500,43.5200,0.000004
_058_,VGND,li1,30.5900,43.5200,0.000003
_057_,VGND,li1,42.5500,43.5200,0.000004
_056_,VGND,li1,32.4300,32.6400,0.000014
_055_,VGND,li1,48.0700,48.9600,0.000010
_054_,VGND,li1,43.0100,27.2000,0.000004
_053_,VGND,li1,51.2900,27.2000,0.000005
_052_,VGND,li1,45.3100,70.7200,0.000008
_051_,VGND,li1,23.6900,65.2800,0.000006
_050_,VGND,li1,37.0300,54.4000,0.000003
_049_,VGND,li1,37.0300,38.0800,0.000002
_048_,VGND,li1,33.8100,27.2000,0.000004
_047_,VGND,li1,20.9300,21.7600,0.000002
_046_,VGND,li1,33.8100,76.1600,0.000004
_045_,VGND,li1,22.3100,70.7200,0.000006
_044_,VGND,li1,25.5300,54.4000,0.000002
_043_,VGND,li1,29.2100,43.5200,0.000003
_042_,VGND,li1,25.5300,32.6400,0.000010
_041_,VGND,li1,19.0900,32.6400,0.000010
_040_,VGND,li1,46.6900,65.2800,0.000013
_039_,VGND,li1,16.3300,65.2800,0.000006
_038_,VGND,li1,33.8100,54.4000,0.000002
_037_,VGND,li1,36.5700,43.5200,0.000004
_036_,VGND,li1,43.0100,38.0800,0.000002
_035_,VGND,li1,16.7900,32.6400,0.000010
_034_,VGND,li1,29.2100,81.6000,0.000001
